Date,Time,Voltage_V,CPU_Load_Pct,Temperature_C,Fan_RPM,Label
1.7.2026,13:58.6,0.755,100.0,74,7268,2
1.7.2026,19:54.9,0.767,100.0,70,7268,2
1.7.2026,27:36.0,0.796,38.2,54,4958,0
1.7.2026,29:40.2,0.792,32.7,59,4812,0
1.7.2026,43:01.4,0.999,22.3,70,5015,1
1.7.2026,51:25.8,0.712,32.6,57,7268,1
1.7.2026,43:53.6,0.739,20.0,47,7295,1
1.7.2026,08:06.4,0.773,16.7,52,4795,0
1.7.2026,07:44.4,0.658,28.7,54,4795,0
1.7.2026,11:02.5,0.928,100.0,98,6959,2
1.7.2026,11:20.5,0.889,100.0,93,7349,2
1.7.2026,02:21.4,0.719,36.5,53,4772,0
1.7.2026,12:46.6,0.844,100.0,88,7308,2
1.7.2026,38:28.2,0.674,19.4,50,4812,1
1.7.2026,51:57.7,0.659,24.8,53,4675,0
1.7.2026,39:26.5,0.682,27.3,52,4971,1
1.7.2026,49:57.3,0.998,40.7,54,7322,1
1.7.2026,17:36.1,0.935,46.3,61,4783,0
1.7.2026,22:39.1,0.774,18.8,51,4996,0
1.7.2026,55:49.0,0.668,30.7,54,7268,1
1.7.2026,56:40.4,0.746,14.8,61,5015,0
1.7.2026,53:06.3,0.692,32.3,48,7268,1
1.7.2026,38:46.2,0.986,26.6,62,4818,1
1.7.2026,40:38.7,0.956,58.1,62,5041,1
1.7.2026,52:52.3,0.67,40.6,50,7281,1
1.7.2026,21:32.9,0.902,33.6,57,5002,0
1.7.2026,07:28.4,1.001,59.6,63,4760,0
1.7.2026,22:55.1,0.804,16.7,52,4990,0
1.7.2026,27:44.0,0.693,14.2,52,4971,0
1.7.2026,25:33.6,0.837,24.4,54,5002,0
1.7.2026,10:40.8,0.752,24.0,53,4783,0
1.7.2026,16:07.9,0.666,18.9,49,4807,0
1.7.2026,13:01.3,0.896,40.0,61,4812,0
1.7.2026,58:50.9,0.789,30.9,62,4958,0
1.7.2026,15:31.7,0.768,21.4,54,4818,0
1.7.2026,21:33.0,0.717,100.0,66,7322,2
1.7.2026,12:14.6,0.864,100.0,90,7308,2
1.7.2026,29:42.2,0.823,33.5,55,4812,0
1.7.2026,55:40.9,0.991,46.3,66,7254,1
1.7.2026,53:58.5,0.941,24.4,58,7322,1
1.7.2026,12:00.6,0.839,100.0,93,7295,2
1.7.2026,22:17.0,0.744,18.9,54,4996,0
1.7.2026,39:10.3,0.996,46.3,57,5028,1
1.7.2026,26:39.8,0.833,34.7,57,5002,0
1.7.2026,54:38.1,0.986,11.1,58,4990,0
1.7.2026,58:29.7,0.779,40.2,54,7308,1
1.7.2026,10:02.8,0.712,29.1,54,4789,0
1.7.2026,30:04.3,0.667,9.9,48,4824,0
1.7.2026,30:18.3,0.714,23.0,49,4807,0
1.7.2026,49:09.1,0.981,40.4,65,7281,1
1.7.2026,48:38.9,0.672,35.5,55,7295,1
1.7.2026,20:48.8,0.748,35.3,57,4789,0
1.7.2026,22:43.1,0.661,18.7,51,4983,0
1.7.2026,26:05.6,0.69,54.3,54,5002,0
1.7.2026,51:01.7,0.672,36.5,51,7322,1
1.7.2026,51:47.9,0.702,34.8,54,7295,1
1.7.2026,54:44.8,1.001,38.7,68,7268,1
1.7.2026,20:36.8,0.806,31.3,66,4783,0
1.7.2026,13:48.6,0.75,100.0,75,7228,2
1.7.2026,20:28.9,0.802,100.0,68,7268,2
1.7.2026,58:11.6,0.723,43.6,52,7308,1
1.7.2026,19:28.6,0.785,18.4,54,4812,0
1.7.2026,45:48.1,0.819,40.4,50,7308,1
1.7.2026,15:35.7,0.913,20.3,56,4824,0
1.7.2026,15:01.6,0.866,14.0,49,5028,0
1.7.2026,06:14.1,0.746,10.8,49,4789,0
1.7.2026,59:51.1,0.741,15.5,57,5034,0
1.7.2026,53:31.9,0.689,78.3,65,5028,0
1.7.2026,13:16.6,0.824,100.0,81,7268,2
1.7.2026,05:54.0,0.866,13.5,51,4842,0
1.7.2026,04:15.8,0.944,20.0,53,4783,0
1.7.2026,56:54.5,0.916,18.0,60,5028,0
1.7.2026,25:53.6,0.874,30.6,68,4990,0
1.7.2026,16:14.8,0.701,100.0,62,7308,2
1.7.2026,52:58.3,0.996,46.2,66,7308,1
1.7.2026,18:58.9,0.761,100.0,71,7349,2
1.7.2026,52:08.0,0.666,21.1,49,7308,1
1.7.2026,10:56.9,0.951,34.8,50,4783,0
1.7.2026,53:03.8,0.995,45.7,73,4824,0
1.7.2026,42:05.1,0.663,18.7,49,4990,1
1.7.2026,20:12.7,0.867,46.9,59,4783,0
1.7.2026,56:31.3,0.787,68.5,62,7281,1
1.7.2026,58:14.8,0.747,17.3,59,4990,0
1.7.2026,00:19.2,0.904,19.0,53,5028,0
1.7.2026,50:31.5,1.001,49.4,68,7308,1
1.7.2026,45:18.0,0.874,40.7,58,7295,1
1.7.2026,52:13.7,0.994,86.3,83,4709,0
1.7.2026,57:29.5,0.787,91.8,61,7349,1
1.7.2026,13:11.3,0.891,39.7,66,4789,0
1.7.2026,18:22.9,0.797,100.0,68,7308,2
1.7.2026,54:40.7,0.996,31.5,57,7268,1
1.7.2026,23:43.3,0.661,26.1,54,4996,0
1.7.2026,51:17.7,0.98,46.3,68,7295,1
1.7.2026,59:34.0,0.716,66.6,58,7308,1
1.7.2026,15:43.8,0.784,19.8,53,4783,0
1.7.2026,57:24.6,0.657,16.6,54,4996,0
1.7.2026,21:46.9,0.778,36.4,57,4996,0
1.7.2026,06:18.1,0.677,10.0,49,4812,0
1.7.2026,46:08.3,0.668,38.0,50,7281,1
1.7.2026,13:37.4,0.861,19.7,53,4818,0
1.7.2026,16:28.0,0.755,24.4,49,4807,0
1.7.2026,18:24.9,0.747,100.0,70,7281,2
1.7.2026,11:06.6,0.942,100.0,100,7349,2
1.7.2026,15:23.7,0.942,30.8,65,4812,0
1.7.2026,12:48.9,0.84,100.0,85,7322,2
1.7.2026,45:32.1,0.992,29.5,57,7295,1
1.7.2026,04:49.9,0.771,18.9,55,4783,0
1.7.2026,27:46.0,0.845,14.1,52,5002,0
1.7.2026,49:27.1,0.885,27.1,52,7295,1
1.7.2026,49:43.2,0.955,21.9,57,7295,1
1.7.2026,18:38.4,0.783,29.3,62,4795,0
1.7.2026,14:22.6,0.729,100.0,70,7268,2
1.7.2026,11:39.1,0.873,27.3,57,4795,0
1.7.2026,54:50.1,0.744,35.0,61,4964,0
1.7.2026,04:59.9,0.715,19.4,54,4789,0
1.7.2026,20:16.9,0.763,100.0,68,7281,2
1.7.2026,23:27.2,0.778,11.9,51,4996,0
1.7.2026,11:15.0,0.877,18.5,49,4824,0
1.7.2026,20:25.0,0.762,100.0,68,7268,2
1.7.2026,54:00.0,0.989,61.8,71,5021,0
1.7.2026,19:24.5,0.884,18.8,54,4812,0
1.7.2026,57:41.5,0.666,51.6,55,7308,1
1.7.2026,20:23.0,0.741,100.0,67,7281,2
1.7.2026,16:13.9,0.822,19.6,54,4789,0
1.7.2026,07:42.4,0.724,65.2,56,4812,0
1.7.2026,41:25.0,0.664,38.2,53,5034,1
1.7.2026,43:03.4,0.676,19.3,51,5028,1
1.7.2026,51:23.7,0.909,34.4,66,4675,0
1.7.2026,04:17.8,0.806,19.5,51,4789,0
1.7.2026,00:31.2,0.916,26.5,63,4996,0
1.7.2026,20:09.0,0.719,100.0,66,7268,2
1.7.2026,26:41.8,0.876,34.8,61,4996,0
1.7.2026,38:34.2,0.831,86.3,73,4812,1
1.7.2026,46:54.4,0.926,31.4,63,7281,1
1.7.2026,52:16.0,0.977,38.1,52,7308,1
1.7.2026,16:34.7,0.704,100.0,63,7308,2
1.7.2026,47:14.5,0.784,26.7,46,7268,1
1.7.2026,14:07.4,1.059,14.9,56,4996,0
1.7.2026,12:10.6,0.896,100.0,94,7295,2
1.7.2026,51:11.7,0.944,40.0,63,7295,1
1.7.2026,19:41.0,0.761,100.0,68,7322,2
1.7.2026,14:05.4,0.999,14.9,56,4990,0
1.7.2026,19:30.6,0.717,27.5,54,4812,0
1.7.2026,48:50.9,0.802,42.2,56,7281,1
1.7.2026,56:20.4,0.823,42.6,67,5021,0
1.7.2026,20:58.8,0.907,33.2,61,4777,0
1.7.2026,59:42.0,0.995,48.1,72,7295,1
1.7.2026,59:37.1,1.009,23.9,60,5034,0
1.7.2026,02:15.4,0.911,21.7,53,4996,0
1.7.2026,19:44.9,0.775,100.0,68,7295,2
1.7.2026,25:47.6,0.711,26.4,54,4990,0
1.7.2026,08:16.5,0.809,22.0,53,4812,0
1.7.2026,43:49.6,0.682,17.2,46,7268,1
1.7.2026,24:59.5,0.702,13.7,52,4990,0
1.7.2026,16:44.0,0.83,28.4,56,4807,0
1.7.2026,16:52.7,0.731,100.0,62,7295,2
1.7.2026,16:38.7,0.714,100.0,63,7295,2
1.7.2026,16:30.0,0.854,21.2,48,4812,0
1.7.2026,40:24.6,1.001,61.3,73,5028,1
1.7.2026,38:58.3,0.665,40.0,56,4760,1
1.7.2026,17:12.8,0.727,100.0,62,7322,2
1.7.2026,28:36.1,0.713,35.9,51,4964,0
1.7.2026,08:28.5,0.672,23.1,51,4807,0
1.7.2026,51:45.6,0.989,46.7,65,4675,0
1.7.2026,02:57.6,0.667,10.1,52,4789,0
1.7.2026,41:27.0,0.661,25.4,52,5028,1
1.7.2026,42:37.2,0.987,44.8,74,4996,1
1.7.2026,53:26.4,0.674,23.8,47,7295,1
1.7.2026,14:12.6,0.774,100.0,71,7349,2
1.7.2026,02:25.5,0.891,41.1,71,4789,0
1.7.2026,05:28.0,0.849,21.1,52,4789,0
1.7.2026,06:52.2,0.665,8.7,50,4842,0
1.7.2026,58:16.8,0.849,31.7,60,5002,0
1.7.2026,21:30.9,0.897,30.0,56,4996,0
1.7.2026,39:46.5,0.687,21.3,50,4952,1
1.7.2026,00:26.3,0.661,54.7,57,7295,1
1.7.2026,24:51.5,0.831,40.6,54,4996,0
1.7.2026,23:03.2,0.737,22.6,51,4990,0
1.7.2026,54:08.0,0.754,19.6,61,5021,0
1.7.2026,24:45.5,0.829,17.3,58,4990,0
1.7.2026,26:49.8,0.816,27.3,61,4990,0
1.7.2026,27:34.0,0.705,45.7,55,4971,0
1.7.2026,00:04.1,1.001,32.1,62,7295,1
1.7.2026,42:29.2,0.663,23.6,49,4996,1
1.7.2026,14:19.5,0.841,13.6,53,5002,0
1.7.2026,28:08.0,0.832,27.4,54,5002,0
1.7.2026,24:21.4,0.891,41.3,63,4990,0
1.7.2026,47:30.6,0.995,69.3,72,7281,1
1.7.2026,54:54.8,0.9,59.8,66,7268,1
1.7.2026,56:08.4,0.821,43.1,68,5034,0
1.7.2026,27:48.0,0.841,38.4,55,4990,0
1.7.2026,15:36.7,0.705,100.0,62,7295,2
1.7.2026,21:45.0,0.731,100.0,64,7377,2
1.7.2026,17:26.1,0.853,41.5,62,4789,0
1.7.2026,10:26.8,0.934,18.3,52,4783,0
1.7.2026,47:54.7,0.684,23.9,48,7295,1
1.7.2026,14:33.5,1.002,27.5,71,4990,0
1.7.2026,39:16.4,0.659,26.9,54,5034,1
1.7.2026,42:03.1,0.663,20.3,50,4996,1
1.7.2026,13:34.6,0.787,100.0,77,7281,2
1.7.2026,40:52.8,0.659,39.3,53,5034,1
1.7.2026,07:20.3,0.905,30.9,50,4789,0
1.7.2026,53:04.3,0.665,23.6,49,7281,1
1.7.2026,09:44.8,0.691,15.2,47,4789,0
1.7.2026,29:12.2,0.685,16.7,48,5034,0
1.7.2026,15:53.1,0.679,100.0,61,7295,2
1.7.2026,28:28.1,0.753,27.3,56,4990,0
1.7.2026,17:50.2,0.902,41.8,57,4818,0
1.7.2026,08:10.5,0.809,12.6,52,4854,0
1.7.2026,12:13.1,0.919,34.0,58,4812,0
1.7.2026,56:03.0,0.659,39.7,52,7281,1
1.7.2026,54:24.7,1.0,57.8,78,7295,1
1.7.2026,24:53.5,0.735,34.8,61,5009,0
1.7.2026,58:35.8,0.656,60.5,55,7336,1
1.7.2026,29:30.2,0.865,28.8,62,4996,0
1.7.2026,17:28.1,0.879,48.5,69,4812,0
1.7.2026,54:54.1,0.909,21.6,58,4971,0
1.7.2026,48:48.9,0.985,40.7,61,7295,1
1.7.2026,15:47.8,1.016,24.5,53,4789,0
1.7.2026,14:32.6,0.718,100.0,66,7241,2
1.7.2026,27:11.9,0.813,57.9,57,4964,0
1.7.2026,53:10.3,0.664,24.9,48,7281,1
1.7.2026,18:48.4,0.92,41.2,56,4812,0
1.7.2026,55:00.2,0.951,10.5,53,5015,0
1.7.2026,12:59.3,0.851,43.0,55,4818,0
1.7.2026,13:12.6,0.821,100.0,82,7295,2
1.7.2026,11:26.5,0.901,100.0,94,7349,2
1.7.2026,20:14.9,0.735,100.0,66,7281,2
1.7.2026,12:17.1,0.926,44.3,62,4807,0
1.7.2026,03:23.7,0.885,23.0,54,4783,0
1.7.2026,59:59.1,0.789,17.9,58,5034,0
1.7.2026,12:57.3,0.917,32.4,61,4812,0
1.7.2026,22:19.0,0.802,20.5,54,4996,0
1.7.2026,18:32.4,0.655,24.5,57,4818,0
1.7.2026,20:00.7,0.795,29.9,56,4818,0
1.7.2026,52:33.8,1.001,99.5,80,4789,0
1.7.2026,44:39.8,0.706,36.6,48,7268,1
1.7.2026,15:14.6,0.713,100.0,62,7281,2
1.7.2026,24:11.4,0.834,31.9,61,4996,0
1.7.2026,20:20.7,0.79,41.6,65,4818,0
1.7.2026,16:54.0,0.907,18.0,53,4789,0
1.7.2026,39:30.5,0.662,25.5,51,4996,1
1.7.2026,28:42.1,0.757,33.0,49,5002,0
1.7.2026,51:09.6,0.946,7.9,54,4731,0
1.7.2026,18:00.1,0.772,100.0,66,7363,2
1.7.2026,24:35.4,0.784,60.7,57,4990,0
1.7.2026,13:40.6,0.8,100.0,77,7308,2
1.7.2026,15:48.8,0.669,100.0,61,7281,2
1.7.2026,59:49.1,0.793,20.4,55,5021,0
1.7.2026,59:30.0,0.899,67.0,67,7322,1
1.7.2026,11:31.0,0.852,26.9,52,4824,0
1.7.2026,05:52.0,0.849,10.0,52,4795,0
1.7.2026,24:33.4,0.796,51.1,57,4990,0
1.7.2026,27:03.9,0.908,18.0,58,4996,0
1.7.2026,19:02.5,0.753,13.7,52,4812,0
1.7.2026,13:49.4,0.961,27.8,62,4818,0
1.7.2026,16:46.8,0.732,100.0,64,7308,2
1.7.2026,01:13.3,0.747,30.1,67,4996,0
1.7.2026,44:23.7,0.842,21.7,50,7308,1
1.7.2026,59:03.9,0.988,57.9,75,7281,1
1.7.2026,01:31.3,0.859,14.0,51,5002,0
1.7.2026,56:00.4,0.959,39.1,70,5034,0
1.7.2026,29:26.2,0.871,12.2,49,4996,0
1.7.2026,39:18.4,0.659,25.2,54,5028,1
1.7.2026,10:14.8,0.847,18.3,52,4795,0
1.7.2026,56:19.1,0.996,50.2,61,7295,1
1.7.2026,55:12.8,1.001,29.3,66,7268,1
1.7.2026,52:41.8,0.826,71.4,74,4789,0
1.7.2026,58:53.8,0.984,50.6,75,7295,1
1.7.2026,15:19.7,0.666,26.8,49,4818,0
1.7.2026,18:54.4,0.899,23.8,61,4812,0
1.7.2026,44:47.8,0.671,46.8,51,7281,1
1.7.2026,28:20.1,0.825,17.4,51,4983,0
1.7.2026,30:02.3,0.854,17.4,50,4818,0
1.7.2026,06:46.2,0.747,20.5,54,4795,0
1.7.2026,23:31.2,0.724,12.3,51,4996,0
1.7.2026,12:53.2,0.901,57.3,68,4795,0
1.7.2026,04:23.8,0.81,24.7,51,4783,0
1.7.2026,08:08.4,0.664,13.4,52,4789,0
1.7.2026,01:45.3,0.664,11.7,49,4996,0
1.7.2026,51:39.6,0.879,15.8,52,4675,0
1.7.2026,13:55.4,0.907,19.8,61,4824,0
1.7.2026,52:11.7,0.902,93.3,77,4703,0
1.7.2026,21:12.9,0.681,33.6,57,4990,0
1.7.2026,17:49.7,0.762,100.0,65,7349,2
1.7.2026,18:42.4,0.831,30.6,58,4789,0
1.7.2026,08:34.5,0.809,17.9,52,4812,0
1.7.2026,04:39.9,0.843,28.9,51,4789,0
1.7.2026,21:48.9,0.858,34.0,56,4990,0
1.7.2026,09:00.6,0.837,18.8,49,4818,0
1.7.2026,16:24.0,0.845,17.4,50,4807,0
1.7.2026,55:47.0,0.658,40.3,54,7268,1
1.7.2026,20:13.1,0.742,100.0,67,7281,2
1.7.2026,26:33.8,0.781,40.9,69,4996,0
1.7.2026,38:50.3,0.798,35.6,52,4818,1
1.7.2026,59:13.0,0.947,17.3,58,5028,0
1.7.2026,46:06.3,0.662,43.7,51,7268,1
1.7.2026,28:44.1,0.662,15.7,52,4990,0
1.7.2026,17:16.1,0.875,20.5,62,4807,0
1.7.2026,16:28.9,0.699,100.0,62,7308,2
1.7.2026,07:24.4,0.743,28.5,50,4789,0
1.7.2026,56:10.4,0.742,27.4,64,5034,0
1.7.2026,54:20.6,1.001,45.5,68,7322,1
1.7.2026,23:11.2,0.842,15.5,53,4990,0
1.7.2026,55:08.8,1.001,31.3,64,7281,1
1.7.2026,19:34.6,0.774,16.7,54,4812,0
1.7.2026,42:35.2,0.677,44.1,53,4964,1
1.7.2026,11:57.1,0.661,17.9,51,4807,0
1.7.2026,13:57.4,0.857,14.7,57,4812,0
1.7.2026,59:13.9,0.786,58.1,59,7308,1
1.7.2026,10:04.8,0.921,17.7,54,4789,0
1.7.2026,09:56.8,0.687,64.2,54,4777,0
1.7.2026,57:33.5,0.794,81.7,62,7349,1
1.7.2026,51:35.7,1.012,12.1,50,4670,0
1.7.2026,55:16.2,0.819,27.0,58,5021,0
1.7.2026,43:45.6,0.827,16.3,49,7281,1
1.7.2026,41:31.0,0.658,37.4,53,5002,1
1.7.2026,21:13.0,0.754,100.0,64,7281,2
1.7.2026,22:03.0,0.765,40.3,57,4996,0
1.7.2026,23:49.3,0.881,56.2,58,4996,0
1.7.2026,59:27.0,0.913,14.2,56,5034,0
1.7.2026,57:22.6,0.657,24.6,55,5002,0
1.7.2026,29:08.2,0.896,35.1,61,5034,0
1.7.2026,24:13.4,0.799,44.4,58,5002,0
1.7.2026,14:25.5,0.797,27.6,55,4990,0
1.7.2026,13:14.6,0.839,100.0,81,7308,2
1.7.2026,11:19.0,0.671,46.8,53,4830,0
1.7.2026,57:02.5,0.892,17.6,56,5028,0
1.7.2026,01:07.2,0.904,20.6,51,4996,0
1.7.2026,07:38.4,0.725,51.0,55,4812,0
1.7.2026,14:46.6,0.713,100.0,65,7308,2
1.7.2026,15:18.7,0.697,100.0,63,7281,2
1.7.2026,13:24.6,0.79,100.0,79,7281,2
1.7.2026,17:28.8,0.745,100.0,62,7308,2
1.7.2026,12:30.7,0.866,100.0,89,7295,2
1.7.2026,08:20.5,0.684,17.5,52,4824,0
1.7.2026,45:26.0,0.667,25.5,51,7322,1
1.7.2026,26:47.8,0.791,73.1,59,4996,0
1.7.2026,06:58.2,0.856,9.5,51,4795,0
1.7.2026,56:16.4,0.808,53.4,70,5002,0
1.7.2026,40:18.6,0.665,20.8,48,5021,1
1.7.2026,38:42.2,0.937,47.6,58,4818,1
1.7.2026,51:33.6,0.829,11.0,52,4675,0
1.7.2026,50:05.4,0.996,46.1,65,7308,1
1.7.2026,26:53.8,0.891,53.3,63,5002,0
1.7.2026,21:17.0,0.762,100.0,66,7308,2
1.7.2026,09:18.7,0.736,28.7,52,4824,0
1.7.2026,50:13.4,0.995,48.2,66,7281,1
1.7.2026,13:03.3,0.686,21.7,60,4824,0
1.7.2026,11:56.6,0.879,100.0,91,7363,2
1.7.2026,25:07.5,0.661,15.6,52,4996,0
1.7.2026,13:26.6,0.833,100.0,80,7281,2
1.7.2026,49:03.0,0.686,53.9,53,7295,1
1.7.2026,23:07.2,0.867,27.4,51,5002,0
1.7.2026,19:48.9,0.762,100.0,69,7281,2
1.7.2026,00:29.2,0.911,35.2,62,4996,0
1.7.2026,53:20.4,0.667,30.1,47,7322,1
1.7.2026,17:42.2,0.751,26.9,53,4818,0
1.7.2026,11:58.6,0.879,100.0,91,7322,2
1.7.2026,58:32.8,0.804,29.9,61,4996,0
1.7.2026,51:53.7,0.749,28.9,55,4686,0
1.7.2026,21:01.0,0.719,100.0,65,7281,2
1.7.2026,58:55.8,0.994,50.5,69,7308,1
1.7.2026,05:40.0,0.947,9.7,53,4783,0
1.7.2026,20:52.9,0.719,100.0,66,7308,2
1.7.2026,45:09.9,0.659,36.6,52,7295,1
1.7.2026,58:40.9,0.889,53.4,61,4996,0
1.7.2026,52:15.7,0.735,72.2,75,4703,0
1.7.2026,55:22.9,0.909,54.2,70,7268,1
1.7.2026,16:05.9,0.694,45.1,49,4824,0
1.7.2026,25:59.6,0.66,20.9,54,4990,0
1.7.2026,45:30.0,0.664,16.7,50,7295,1
1.7.2026,06:44.2,0.699,33.8,51,4789,0
1.7.2026,14:38.6,0.717,100.0,66,7336,2
1.7.2026,21:11.0,0.724,100.0,65,7322,2
1.7.2026,14:01.4,0.827,16.3,56,4990,0
1.7.2026,26:21.7,0.828,37.0,71,4990,0
1.7.2026,12:25.2,0.904,13.8,51,4783,0
1.7.2026,15:24.7,0.714,100.0,64,7295,2
1.7.2026,39:28.5,0.662,25.7,51,5034,1
1.7.2026,29:46.2,0.801,19.2,49,4783,0
1.7.2026,46:04.2,1.009,35.0,60,7281,1
1.7.2026,49:49.3,0.879,45.8,50,7281,1
1.7.2026,13:10.6,0.834,100.0,82,7295,2
1.7.2026,42:13.1,0.794,35.2,50,4996,1
1.7.2026,18:42.8,0.766,100.0,70,7336,2
1.7.2026,17:48.2,0.726,24.9,52,4818,0
1.7.2026,52:22.1,0.665,22.3,48,7349,1
1.7.2026,56:22.4,0.916,27.3,64,4996,0
1.7.2026,55:45.0,0.658,44.6,55,7295,1
1.7.2026,23:01.2,0.752,22.8,51,4996,0
1.7.2026,57:03.3,0.96,45.5,60,7281,1
1.7.2026,30:42.4,0.669,11.3,47,4783,0
1.7.2026,18:30.4,0.902,20.1,56,4807,0
1.7.2026,56:35.2,0.766,82.3,61,7295,1
1.7.2026,14:10.6,0.766,100.0,71,7228,2
1.7.2026,20:22.8,0.906,44.3,61,4824,0
1.7.2026,21:34.9,0.894,35.8,58,4990,0
1.7.2026,12:12.7,0.896,100.0,94,7322,2
1.7.2026,56:06.4,0.806,67.3,72,5028,0
1.7.2026,54:18.0,0.917,35.0,70,4990,0
1.7.2026,17:44.8,0.762,100.0,65,7336,2
1.7.2026,08:04.4,0.719,23.9,54,4818,0
1.7.2026,29:00.1,0.666,18.1,49,5021,0
1.7.2026,40:32.7,0.667,27.4,53,5034,1
1.7.2026,20:42.9,0.737,100.0,67,7295,2
1.7.2026,11:54.6,0.904,100.0,93,7349,2
1.7.2026,54:28.1,0.741,14.2,56,5002,0
1.7.2026,47:04.4,0.667,16.1,47,7201,1
1.7.2026,47:00.4,0.666,18.6,48,7228,1
1.7.2026,16:20.8,0.686,100.0,61,7268,2
1.7.2026,10:38.8,0.874,21.1,52,4777,0
1.7.2026,17:32.7,0.74,100.0,65,7322,2
1.7.2026,55:28.9,0.945,52.4,67,7281,1
1.7.2026,29:16.2,0.667,15.1,47,5028,0
1.7.2026,52:47.8,0.961,31.1,66,4795,0
1.7.2026,56:04.4,0.949,47.2,68,5028,0
1.7.2026,04:31.9,0.903,12.0,57,4783,0
1.7.2026,29:38.2,0.913,8.5,47,4854,0
1.7.2026,57:56.7,0.896,38.9,62,4996,0
1.7.2026,19:59.6,0.774,100.0,70,7281,2
1.7.2026,55:00.8,0.662,37.6,50,7281,1
1.7.2026,28:34.1,0.844,30.0,59,4958,0
1.7.2026,16:48.8,0.768,100.0,64,7308,2
1.7.2026,51:17.6,0.964,6.0,53,4675,0
1.7.2026,24:57.5,0.797,13.2,54,4996,0
1.7.2026,18:11.1,0.756,100.0,67,7281,2
1.7.2026,26:29.7,0.696,13.5,54,5002,0
1.7.2026,06:10.1,0.698,14.8,49,4783,0
1.7.2026,54:46.7,0.727,41.1,51,7254,1
1.7.2026,59:29.0,0.996,14.7,59,5028,0
1.7.2026,43:07.4,0.999,27.0,61,5021,1
1.7.2026,21:00.8,0.892,29.0,61,4783,0
1.7.2026,16:10.9,0.704,100.0,61,7349,2
1.7.2026,20:28.8,0.829,44.3,58,4789,0
1.7.2026,52:06.0,0.666,14.1,49,7281,1
1.7.2026,19:52.9,0.797,100.0,69,7295,2
1.7.2026,11:53.1,0.781,29.5,54,4789,0
1.7.2026,02:35.5,0.996,25.8,67,4789,0
1.7.2026,15:00.6,0.709,100.0,64,7308,2
1.7.2026,58:31.7,0.982,48.3,72,7308,1
1.7.2026,59:47.1,0.999,16.2,57,5034,0
1.7.2026,53:24.4,0.666,38.1,48,7295,1
1.7.2026,42:55.4,0.751,26.1,53,5028,1
1.7.2026,46:50.4,0.93,29.1,52,7308,1
1.7.2026,56:02.4,0.882,50.0,63,5028,0
1.7.2026,06:50.2,0.671,11.6,50,4812,0
1.7.2026,59:01.8,0.736,41.7,61,7308,1
1.7.2026,12:27.2,0.797,13.2,51,4789,0
1.7.2026,20:10.7,0.835,44.4,68,4795,0
1.7.2026,19:50.9,0.777,100.0,70,7295,2
1.7.2026,09:26.7,0.703,13.6,49,4812,0
1.7.2026,17:52.4,0.767,100.0,67,7349,2
1.7.2026,22:05.0,0.719,21.1,57,4990,0
1.7.2026,07:22.3,0.754,27.6,49,4795,0
1.7.2026,00:24.2,0.815,68.7,61,7308,1
1.7.2026,56:45.3,0.668,35.8,52,7295,1
1.7.2026,18:28.9,0.782,100.0,68,7281,2
1.7.2026,30:12.3,0.71,23.6,49,4818,0
1.7.2026,55:54.3,0.892,20.3,65,5028,0
1.7.2026,15:04.6,0.693,100.0,63,7322,2
1.7.2026,44:31.7,0.687,21.6,46,7281,1
1.7.2026,04:29.9,0.797,11.7,51,4789,0
1.7.2026,20:21.0,0.741,100.0,67,7268,2
1.7.2026,22:57.1,0.766,15.9,51,4990,0
1.7.2026,19:42.9,0.761,100.0,68,7308,2
1.7.2026,13:05.3,1.001,31.8,67,4818,0
1.7.2026,58:45.8,0.79,94.5,61,7295,1
1.7.2026,44:37.8,0.963,39.1,55,7281,1
1.7.2026,06:32.1,0.825,18.6,50,4818,0
1.7.2026,43:51.6,0.706,18.1,47,7295,1
1.7.2026,57:14.6,0.841,16.2,59,4996,0
1.7.2026,29:24.2,0.691,23.6,48,4996,0
1.7.2026,39:40.5,0.664,16.8,49,5002,1
1.7.2026,11:23.0,1.001,36.8,62,4812,0
1.7.2026,55:48.3,0.751,29.1,67,5034,0
1.7.2026,16:09.9,0.883,16.8,52,4807,0
1.7.2026,50:03.4,0.921,43.5,64,7308,1
1.7.2026,13:44.6,0.815,100.0,75,7268,2
1.7.2026,23:51.3,0.819,41.4,57,4983,0
1.7.2026,57:36.6,0.893,16.8,56,5002,0
1.7.2026,53:22.4,0.702,32.5,48,7295,1
1.7.2026,20:34.8,1.004,32.4,58,4789,0
1.7.2026,11:24.5,0.847,100.0,95,7349,2
1.7.2026,00:21.2,0.902,19.3,55,5021,0
1.7.2026,00:49.2,0.881,10.9,58,4996,0
1.7.2026,16:40.0,0.848,13.4,48,4783,0
1.7.2026,04:25.8,0.753,13.0,51,4795,0
1.7.2026,55:06.2,0.936,17.2,61,5034,0
1.7.2026,39:06.3,0.718,54.2,56,5028,1
1.7.2026,57:46.6,0.766,30.1,56,4996,0
1.7.2026,47:38.6,0.945,40.1,62,7295,1
1.7.2026,18:58.5,0.786,17.9,54,4812,0
1.7.2026,59:15.0,0.897,16.3,59,5028,0
1.7.2026,46:52.4,0.687,39.0,50,7391,1
1.7.2026,56:43.2,0.662,40.6,54,7308,1
1.7.2026,16:54.8,0.696,100.0,62,7295,2
1.7.2026,15:25.7,0.829,28.3,61,4818,0
